id,speaker_nm,conversation_id,reply_to_id,reply_to_nm,timestamp,text,likes,shares,num_comments,cleaned_text,named_entities,sentiment,tokens,date,extracted_entities,content_category,enhanced_hate_score,virality_score,spike_day,engagement_rank,hate_intensity,hate_keywords_count,reply_chain_depth,spike_cause,spike_top_entities,spike_external_cause,contextual_relevance,is_reply,user_influence,mention_count,hashtag_count,url_count,conversation_size,conversation_centrality
1346201177025867778,clamatoes,1346201177025867778,0,,2021-01-04 21:05:46,oh god what’s more cringe the goofy moron hour on Capitol Hill here or the dipshit rep pearl clutching who thinks “amen” derives from Latin....I can’t really decide lol,2,0,1,oh god whats cringe goofy moron hour capitol hill dipshit rep pearl clutching thinks amen derives latini really decide lol,"really decide, hour capitol, 'LANGUAGE')], ('Latin', decide lol, 'ORG'), rep pearl, derives latin, latin really, goofy moron, dipshit rep, clutching thinks, cringe goofy, pearl clutching, amen derives, latin, god cringe, capitol hill, thinks amen, [('Capitol Hill', hill dipshit, moron hour",0.24,"[101, 2821, 2643, 2054, 2015, 13675, 23496, 27243, 22822, 2239, 3178, 9424, 2940, 16510, 6182, 2102, 16360, 7247, 14197, 6732, 2572, 2368, 12153, 3763, 2072, 2428, 5630, 8840, 2140, 102]",2021-01-04,"[""[('Capitol Hill'"", "" 'ORG')"", "" ('Latin'"", "" 'LANGUAGE')]"", 'latin really', 'really decide', 'decide lol', 'goofy moron', 'latin', 'dipshit rep', 'cringe goofy', 'rep pearl', 'god cringe', 'capitol hill', 'hour capitol', 'clutching thinks', 'thinks amen', 'hill dipshit', 'pearl clutching', 'derives latin', 'amen derives', 'moron hour']",general,0.30000000000000000,0.004,1,0.5568181818181820,0.30000000000000000,1,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.001995325749024400,0,0,0,3,0.16666666666666700
1346202166801780736,dog_envier,1346201177025867778,1346201177025867778,clamatoes,2021-01-04 21:09:42,"idk what's wrong with ""amen and awomen."" like if you think it's redressing the specific historic wrong of ""amen"" being etymologically derived from ""man"" then you are stupid but you could just be saying it because you think it's cool and i'm ok with that.",1,0,2,idk whats wrong amen awomen like think redressing specific historic wrong amen etymologically derived man stupid just saying think cool im ok,"man stupid, could saying, wrong amen, [], amen etymologically, redressing specific, think redressing, derived man, awomen like, specific historic, think cool, amen awomen, saying think, etymologically derived, like think, historic wrong, stupid could, idk wrong",-0.1357142857142860,"[101, 8909, 2243, 2054, 2015, 3308, 2572, 2368, 22091, 8462, 2078, 2066, 2228, 2417, 8303, 2075, 3563, 3181, 3308, 2572, 2368, 3802, 24335, 10091, 2135, 5173, 2158, 5236, 2074, 3038, 2228, 4658, 10047, 7929, 102]",2021-01-04,"['[]', 'man stupid', 'could saying', 'wrong amen', 'amen etymologically', 'redressing specific', 'think redressing', 'derived man', 'awomen like', 'specific historic', 'think cool', 'amen awomen', 'saying think', 'etymologically derived', 'like think', 'historic wrong', 'stupid could', 'idk wrong']",general,0.30000000000000000,0.005,1,0.5930397727272730,0.30000000000000000,1,1,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,1,0.0021251325926119700,0,0,0,3,0.16666666666666700
1346202753710911489,clamatoes,1346201177025867778,1346201177025867778,clamatoes,2021-01-04 21:12:02,"Totally reasonable opinion, but I am of the mind that the latter situation is far more embarrassing. Like if my dad did that I would just die of the goofiness",1,0,2,totally reasonable opinion mind situation far embarrassing like dad did just die goofiness,"totally reasonable, like, would die, [], totally, reasonable opinion, situation far, like dad, dad would, mind latter, far embarrassing, latter situation, die goofiness, opinion mind, embarrassing like",0.2,"[101, 6135, 9608, 5448, 2568, 3663, 2521, 16436, 2066, 3611, 2106, 2074, 3280, 27571, 23460, 4757, 102]",2021-01-04,"['[]', 'totally reasonable', 'like', 'would die', 'totally', 'situation far', 'like dad', 'dad would', 'latter situation', 'mind latter', 'far embarrassing', 'reasonable opinion', 'die goofiness', 'opinion mind', 'embarrassing like']",general,0.4,0.005,1,0.5930397727272730,0.4,1,1,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,1,0.001995325749024400,0,0,0,3,0.16666666666666700
1346110896498749441,POLITICOPress,1346110896498749441,0,,2021-01-04 15:07:01,"DON'T MISS: 
@Olivia_Beavers
 has officially taken the reins of Huddle, the play-by-play guide to all things Capitol Hill. 

Check out her first issue below, and subscribe to receive your daily dose of the top congressional news every morning. https://politi.co/358FWUs",2,1,0,dont miss oliviabeavers officially taken reins huddle playbyplay guide things capitol hill check issue subscribe receive daily dose congressional news morning,"morning https, dose top, first issue, check first, 'CARDINAL')], huddle guide, taken reins, [('Huddle', 'ORG'), 'TIME'), every morning, ('first', ('every morning', hill check, miss officially, congressional news, olivia_beavers, check, top congressional, issue subscribe, receive daily, @olivia_beavers, officially taken, ('https://politi.co/358FWUs', reins huddle, things capitol, huddle, ('Capitol Hill', ('daily', 'ORDINAL'), 'DATE')",0.25,"[101, 2123, 2102, 3335, 7710, 4783, 22208, 2015, 3985, 2579, 19222, 15876, 20338, 2377, 3762, 13068, 5009, 2477, 9424, 2940, 4638, 3277, 4942, 29234, 4374, 3679, 13004, 7740, 2739, 2851, 102]",2021-01-04,"[""[('Huddle'"", "" 'ORG')"", "" ('Capitol Hill'"", "" 'ORG')"", "" ('first'"", "" 'ORDINAL')"", "" ('daily'"", "" 'DATE')"", "" ('every morning'"", "" 'TIME')"", "" ('https://politi.co/358FWUs'"", "" 'CARDINAL')]"", 'morning https', 'dose top', 'first issue', 'check first', 'huddle guide', 'taken reins', 'every morning', 'hill check', 'miss officially', 'congressional news', 'olivia_beavers', 'check', 'top congressional', 'issue subscribe', 'receive daily', '@olivia_beavers', 'officially taken', 'reins huddle', 'things capitol', 'huddle']",politics,0.2,0.005,1,0.5930397727272730,0.2,0,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.0020701931564124200,1,0,1,1,0.05555555555555560
1346105388480032768,defpriorities,1346105388480032768,0,,2021-01-04 14:45:08,"""Our troops should not be held hostage to policy makers’ vain hopes for an immaculate withdrawal, or to the calamities conjured up on Capitol Hill,"" write 
@defpriorities
 senior fellow Gil Barndollar and Sam Long in 
@WSJ
. https://wsj.com/articles/now-is-as-good-a-time-as-any-for-the-u-s-to-quit-afghanistan-11607643116…",3,2,0,troops held hostage policy makers vain hopes immaculate withdrawal calamities conjured capitol hill write defpriorities senior fellow gil barndollar sam long wsj,"barndollar sam, ('@defpriorities\n ', @defpriorities, defpriorities senior, held hostage, hill write, ('Sam Long', fellow gil, long wsj, conjured capitol, hopes immaculate, write defpriorities, 'ORG'), gil barndollar, troops held, @wsj, calamities conjured, 'PERSON')], hostage policy, policy, immaculate withdrawal, withdrawal calamities, policy makers, senior fellow, [('Capitol Hill', ('Gil Barndollar'",-0.05,"[101, 3629, 2218, 13446, 3343, 11153, 15784, 8069, 19532, 10534, 10250, 10631, 7368, 9530, 26949, 9424, 2940, 4339, 13366, 18098, 25346, 6447, 3026, 3507, 13097, 8659, 3527, 17305, 3520, 2146, 1059, 2015, 3501, 102]",2021-01-04,"[""[('Capitol Hill'"", "" 'ORG')"", "" ('@defpriorities\\n '"", "" 'ORG')"", "" ('Gil Barndollar'"", "" 'ORG')"", "" ('Sam Long'"", "" 'PERSON')]"", 'barndollar sam', '@defpriorities', 'defpriorities senior', 'held hostage', 'hill write', 'fellow gil', 'long wsj', 'conjured capitol', 'hopes immaculate', 'write defpriorities', 'gil barndollar', 'troops held', '@wsj', 'calamities conjured', 'hostage policy', 'policy', 'immaculate withdrawal', 'withdrawal calamities', 'policy makers', 'senior fellow']",politics,0.0,0.009,1,0.6725852272727270,0.0,0,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.003735301739420560,2,0,1,1,0.05555555555555560
1346126832769253377,thinkpolca,1346126832769253377,0,,2021-01-04 16:10:21,"‘Find’ votes, Trump urges Georgia as various election dramas near Capitol Hill climax https://thinkpol.ca/2021/01/04/find-votes-trump-urges-georgia-as-various-election-dramas-near-capitol-hill-climax/…",0,0,0,votes trump urges georgia various election dramas near capitol hill climax,"('Georgia', near capitol, votes trump, georgia, election, urges georgia, hill climax, various election, find, 'ORG'), georgia various, dramas near, climax https, trump urges, trump, election dramas, 'ORG')], vote, [('Trump', capitol hill, ('Capitol Hill', find votes, 'GPE')",0.05,"[101, 4494, 8398, 23876, 4108, 2536, 2602, 16547, 2379, 9424, 2940, 14463, 102]",2021-01-04,"[""[('Trump'"", "" 'ORG')"", "" ('Georgia'"", "" 'GPE')"", "" ('Capitol Hill'"", "" 'ORG')]"", 'trump urges', 'find', 'near capitol', 'capitol hill', 'trump', 'votes trump', 'find votes', 'election dramas', 'georgia', 'georgia various', 'hill climax', 'urges georgia', 'election', 'various election', 'dramas near', 'vote', 'climax https']",politics,0.0,0.0,1,0.12428977272727300,0.0,0,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.0,0,0,1,1,0.05555555555555560
1346127733735051265,thinkpolca,1346127733735051265,0,,2021-01-04 16:13:56,"UPDATE: ‘Find’ votes, Trump urges Georgia as various election dramas near Capitol Hill climax https://thinkpol.ca/2021/01/04/find-votes-trump-urges-georgia-as-various-election-dramas-near-capitol-hill-climax/…",0,0,0,update votes trump urges georgia various election dramas near capitol hill climax,"('Georgia', near capitol, votes trump, georgia, election, urges georgia, hill climax, various election, find, update, 'ORG'), georgia various, dramas near, climax https, trump urges, trump, election dramas, update find, 'ORG')], vote, [('Trump', capitol hill, ('Capitol Hill', find votes, 'GPE')",0.05,"[101, 10651, 4494, 8398, 23876, 4108, 2536, 2602, 16547, 2379, 9424, 2940, 14463, 102]",2021-01-04,"[""[('Trump'"", "" 'ORG')"", "" ('Georgia'"", "" 'GPE')"", "" ('Capitol Hill'"", "" 'ORG')]"", 'near capitol', 'votes trump', 'georgia', 'election', 'hill climax', 'urges georgia', 'various election', 'find', 'update', 'georgia various', 'dramas near', 'climax https', 'trump urges', 'trump', 'election dramas', 'update find', 'vote', 'capitol hill', 'find votes']",politics,0.0,0.0,1,0.12428977272727300,0.0,0,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.0,0,0,1,1,0.05555555555555560
1346106304910266369,heatherscope,1346106304910266369,0,,2021-01-04 14:48:47,"A great first Huddle from 
@Olivia_Beavers
 who is keeping the punny tradition alive! Make sure you subscribe to the must-read newsletter on Capitol Hill.",2,1,0,great huddle oliviabeavers keeping punny tradition alive make sure subscribe mustread newsletter capitol hill,"sure subscribe, make, tradition alive, alive make, keeping punny, subscribe newsletter, punny tradition, [('first', huddle keeping, @olivia_beavers, 'ORG')], huddle, newsletter capitol, great first, capitol hill, ('Capitol Hill', make sure, first huddle, 'ORDINAL')",0.41875,"[101, 2307, 15876, 20338, 7710, 4783, 22208, 2015, 4363, 26136, 4890, 4535, 4142, 2191, 2469, 4942, 29234, 2442, 16416, 2094, 17178, 9424, 2940, 102]",2021-01-04,"[""[('first'"", "" 'ORDINAL')"", "" ('Capitol Hill'"", "" 'ORG')]"", 'make', 'newsletter capitol', 'great first', 'sure subscribe', 'tradition alive', 'capitol hill', 'huddle keeping', 'make sure', '@olivia_beavers', 'first huddle', 'alive make', 'keeping punny', 'subscribe newsletter', 'huddle', 'punny tradition']",general,0.05,0.005,1,0.5930397727272730,0.05,0,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.0020701931564124200,1,0,0,1,0.05555555555555560
1346178297953017857,WeAreCPLC,1346178297953017857,0,,2021-01-04 19:34:51,We're wishing you continued success as you represent Arizonans on Capitol Hill.,3,1,0,wishing continued success represent arizonans capitol hill,"wishing continued, arizonans, success represent, arizonans capitol, capitol hill, ('Capitol Hill', [('Arizonans', represent arizonans, 'NORP'), 'ORG')], continued success",0.3,"[101, 10261, 2506, 3112, 5050, 5334, 3619, 9424, 2940, 102]",2021-01-04,"[""[('Arizonans'"", "" 'NORP')"", "" ('Capitol Hill'"", "" 'ORG')]"", 'wishing continued', 'arizonans', 'success represent', 'arizonans capitol', 'capitol hill', 'represent arizonans', 'continued success']",general,0.0,0.006,1,0.6200284090909090,0.0,0,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.002475277729816720,0,0,0,1,0.05555555555555560
1346121114183983104,KaminskiMK,1346121114183983104,0,,2021-01-04 15:47:37,"Welcome to 
@Olivia_Beavers
, who takes over from the terrific 
@MZanona
 to steer the best morning newsletter focused exclusively on Capitol Hill https://politi.co/3odivAN",1,0,0,welcome oliviabeavers takes terrific mzanona steer best morning newsletter focused exclusively capitol hill,"mzanona steer, welcome, newsletter focused, @mzanona, olivia_beavers, terrific mzanona, welcome takes, capitol hill, takes terrific, [('Capitol Hill', @olivia_beavers, focused exclusively, best morning, hill https, exclusively capitol, 'ORG')], steer best, morning newsletter",0.6,"[101, 6160, 7710, 4783, 22208, 2015, 3138, 27547, 1049, 24147, 2532, 20634, 2190, 2851, 17178, 4208, 7580, 9424, 2940, 102]",2021-01-04,"[""[('Capitol Hill'"", "" 'ORG')]"", 'mzanona steer', 'newsletter focused', '@mzanona', 'olivia_beavers', 'welcome takes', 'steer best', 'capitol hill', 'takes terrific', '@olivia_beavers', 'focused exclusively', 'best morning', 'hill https', 'exclusively capitol', 'terrific mzanona', 'morning newsletter', 'welcome']",general,0.0,0.001,1,0.30610795454545500,0.0,0,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.0004050845734042910,2,0,1,1,0.05555555555555560
1346223775130341376,Have_thatgoing4,1346223775130341376,0,,2021-01-04 22:35:34,"She has bigger balls than 99% of the men on Capitol Hill.

Love to see it.",8,3,0,bigger balls 99 men capitol hill love,"balls men, bigger balls, she, love see, hill love, capitol hill, 'PERCENT'), [('99%', ('Capitol Hill', love, 'ORG')], men capitol",0.25,"[101, 7046, 7395, 5585, 2273, 9424, 2940, 2293, 102]",2021-01-04,"[""[('99%'"", "" 'PERCENT')"", "" ('Capitol Hill'"", "" 'ORG')]"", 'balls men', 'bigger balls', 'she', 'love see', 'hill love', 'capitol hill', 'love', 'men capitol']",general,0.1,0.017,1,0.7698863636363640,0.1,0,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.007020748616045860,0,0,0,1,0.05555555555555560
1346155605870960640,Capitolhilhairy,1346155605870960640,0,,2021-01-04 18:04:41,"They ALL should. Failing to do so is complicity, treason, anarchy & support of criminal conduct. SHAME. 
@tedcruz
 @HawleyMO
 @senatemajldr @GOPLeader 
@DevinNunes
 @Jim_Jordan
 @Liz_Cheney
 @SteveScalise
 @OfficeGovEthics
 @VP
 @marcshort45
 @MarkMeadows
 @DOJPH 
@replouiegohmert
 @ap
 @cnnbrk
 https://x.com/jayfarnold/sta/jayfarnold/status/1345830610552696839…",0,0,0,failing complicity treason anarchy support criminal conduct shame tedcruz hawleymo senatemajldr gopleader devinnunes jimjordan lizcheney stevescalise officegovethics vp marcshort45 markmeadows dojph replouiegohmert ap cnnbrk,"tedcruz hawleymo, @liz_cheney, devinnunes, markmeadows, shame tedcruz, stevescalise officegovethics, officegovethics markmeadows, complicity treason, @replouiegohmert, senate, @gopleader, @marcshort45, criminal conduct, @cnnbrk, @senatemajldr, support criminal, anarchy support, 'PRODUCT')], conduct shame, failing, @vp, [('@DOJPH'",-0.4,"[101, 7989, 4012, 27293, 14712, 26395, 2490, 4735, 6204, 9467, 6945, 26775, 17040, 5292, 20609, 5302, 4001, 2863, 3501, 6392, 2099, 2175, 10814, 9648, 2099, 23601, 11231, 5267, 3958, 24876, 2319, 9056, 8661, 3240, 3889, 15782, 6856, 2063, 2436, 3995, 19510, 16066, 2015, 21210, 7871, 22231, 5339, 19961, 2928, 4168, 9365, 9333, 2079, 3501, 8458, 16360, 23743, 28872, 11631, 5017, 2102, 9706, 13229, 19892, 2243, 102]",2021-01-04,"[""[('@DOJPH'"", "" 'PRODUCT')]"", 'tedcruz hawleymo', '@liz_cheney', 'devinnunes', 'markmeadows', 'shame tedcruz', 'stevescalise officegovethics', 'officegovethics markmeadows', 'complicity treason', '@replouiegohmert', 'senate', '@gopleader', '@marcshort45', 'criminal conduct', '@cnnbrk', '@senatemajldr', 'support criminal', 'anarchy support', 'conduct shame', 'failing', '@vp']",politics,0.1,0.0,1,0.12428977272727300,0.1,0,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.0,16,0,1,1,0.05555555555555560
1346183005879070722,postlocal,1346183005879070722,0,,2021-01-04 19:53:34,"In viral ad, new member of Congress appears to walk Capitol Hill streets with a Glock https://washingtonpost.com/local/legal-issues/boebert-capitol-guns/2021/01/04/a59f70f8-4e9d-11eb-83e3-322644d82356_story.html?tid=ss_tw…",1,4,2,viral ad new member congress appears walk capitol hill streets glock,"hill streets, glock https, 'ORG'), walk capitol, glock, capitol hill, new member, viral new, ('Capitol Hill', [('Congress', congress appears, appears walk, streets glock, 'ORG')], congress, member congress",0.1363636363636360,"[101, 13434, 4748, 2047, 2266, 3519, 3544, 3328, 9424, 2940, 4534, 1043, 7878, 102]",2021-01-04,"[""[('Congress'"", "" 'ORG')"", "" ('Capitol Hill'"", "" 'ORG')]"", 'streets glock', 'hill streets', 'glock https', 'walk capitol', 'glock', 'capitol hill', 'congress appears', 'appears walk', 'member congress', 'new member', 'congress', 'viral new']",politics,0.1,0.017,1,0.7698863636363640,0.1,0,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.0071652286310273400,0,0,1,3,0.16666666666666700
1346184327911116800,1parickert,1346183005879070722,1346183005879070722,postlocal,2021-01-04 19:58:49,#EnoughAlready,1,0,0,enoughalready,"'PERSON')], #enoughalready, [('EnoughAlready'",0.0,"[101, 2438, 2389, 16416, 5149, 102]",2021-01-04,"[""[('EnoughAlready'"", "" 'PERSON')]"", '#enoughalready']",general,0.0,0.001,1,0.30610795454545500,0.0,0,1,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,1,0.0004050845734042910,0,1,0,3,0.16666666666666700
1346183349400961026,thisissumayya,1346183005879070722,1346183005879070722,postlocal,2021-01-04 19:54:56,"Doesn't this remind you a little bit of 
@kimKBaltimore
 viral ad from the summer?",0,0,0,doesnt remind little bit kimkbaltimore viral ad summer,"viral summer, doesn, @kimkbaltimore, little bit, [('the summer', remind little, kimkbaltimore viral, bit kimkbaltimore, 'DATE')]",-0.1875,"[101, 2987, 2102, 10825, 2210, 2978, 5035, 2243, 10264, 3775, 5974, 13434, 4748, 2621, 102]",2021-01-04,"[""[('the summer'"", "" 'DATE')]"", 'viral summer', 'doesn', '@kimkbaltimore', 'little bit', 'remind little', 'kimkbaltimore viral', 'bit kimkbaltimore']",general,0.0,0.0,1,0.12428977272727300,0.0,0,1,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,1,0.0,1,0,0,3,0.16666666666666700
1340688491865378816,EarthPix,1340688491865378816,0,,2020-12-20 16:00:19,"La Paz, Bolivia  The highest capital in the world with some neighborhoods above 4000m! Photo by 
@karanikolov",464,55,2,la paz bolivia highest capital world neighborhoods 4000m photo karanikolov,"@karanikolov, [('La Paz', la paz, 'CARDINAL')], ('4000', capital world, highest capital, paz bolivia, bolivia highest, world neighborhoods, photo karanikolov, bolivia  the, photo, bolivia, paz, neighborhoods photo, ('Bolivia', 'GPE'), 'PERSON')",0.0,"[101, 2474, 18183, 11645, 3284, 3007, 2088, 11681, 20143, 2213, 6302, 13173, 8238, 12898, 2615, 102]",2020-12-20,"[""[('La Paz'"", "" 'PERSON')"", "" ('Bolivia'"", "" 'GPE')"", "" ('4000'"", "" 'CARDINAL')]"", 'paz bolivia', '@karanikolov', 'bolivia highest', 'paz', 'la paz', 'bolivia  the', 'photo', 'neighborhoods photo', 'world neighborhoods', 'capital world', 'bolivia', 'photo karanikolov', 'highest capital']",general,0.05,0.633,0,0.9545454545454550,0.05,0,0,normal_activity,,no_spike,none,0,0.2589806106070100,1,0,0,1,0.05555555555555560
1346207274986053632,christoferguson,1346207274986053632,0,,2021-01-04 21:30:00,"Georgia runoff results could trigger a 10% stock market selloff. ""...the markets prefer that Washington’s Capitol Hill have enough checks and balances in place to keep political power out of just one party’s hands."" - I prefer it as well. 
 https://finance.yahoo.com/news/georgia-runoff-results-could-trigger-a-10-stock-market-selloff-151106040.html?guccounter=1&guce_referrer=aHR0cHM6Ly90LmNvLw&guce_referrer_sig=AQAAAGjcKQITd32h4CJLPGZ2oD96yow52NduyTVBlU1VDYsOWzDePVtyxthBc1BfpA1IaJvPNc68wiG9ndfzM57RxiLU-WpdocuLstj8SoZxOaBQXn2YYzTgTKybB9g1qqznBDNN78M4kfRGQvZUSXPCLCYuQ-05to5WJq57ROt5JInV…",2,1,0,georgia runoff results trigger 10 stock market selloff markets prefer washingtons capitol hill checks balances place political power just partys hands prefer,"political, could trigger, one party, washington capitol, balances place, georgia, ('10%', 'CARDINAL')], enough checks, trigger stock, market, ('one', power one, 'ORG'), hands prefer, ('Washington', results could, washington, prefer well, runoff results, stock market, markets prefer, market selloff, hill enough, [('Georgia', well https, 'PERCENT'), ('Capitol Hill', 'GPE')",0.0,"[101, 4108, 19550, 3463, 9495, 2184, 4518, 3006, 5271, 7245, 6089, 9544, 2899, 2015, 9424, 2940, 14148, 5703, 2015, 2173, 2576, 2373, 2074, 2283, 2015, 2398, 9544, 102]",2021-01-04,"[""[('Georgia'"", "" 'GPE')"", "" ('10%'"", "" 'PERCENT')"", "" ('Washington'"", "" 'GPE')"", "" ('Capitol Hill'"", "" 'ORG')"", "" ('one'"", "" 'CARDINAL')]"", 'political', 'could trigger', 'one party', 'washington capitol', 'balances place', 'georgia', 'enough checks', 'trigger stock', 'market', 'power one', 'hands prefer', 'results could', 'washington', 'prefer well', 'runoff results', 'stock market', 'markets prefer', 'market selloff', 'hill enough', 'well https']",economy,0.0,0.005,1,0.5930397727272730,0.0,0,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.0020701931564124200,0,0,1,1,0.05555555555555560
1346143311397064706,pocojump,1346143311397064706,0,,2021-01-04 17:15:50,Protect her family from what exactly? Are they all going to Capitol Hill with her every morning? There are armed cops everywhere. It must be the most policed square mile in the entire country and the residential part next to it is all rich people. Christ what an asshole. https://x.com/edroso/status//edroso/status/1346137532841549827…,6,1,0,protect family exactly going capitol hill morning armed cops policed square mile entire country residential rich people christ asshole,"part next, policed square, rich people, christ, morning armed, cops everywhere, going capitol, mile entire, are, police, protect family, 'ORG'), ('https://x.com/edroso/status//edroso/status/1346137532841549827', every morning, residential part, armed cops, christ asshole, asshole https, 'GPE')], family exactly, country residential, entire country, exactly going, [('Capitol Hill'",0.225,"[101, 4047, 2155, 3599, 2183, 9424, 2940, 2851, 4273, 10558, 2610, 2094, 2675, 3542, 2972, 2406, 5647, 4138, 2111, 4828, 22052, 102]",2021-01-04,"[""[('Capitol Hill'"", "" 'ORG')"", "" ('https://x.com/edroso/status//edroso/status/1346137532841549827'"", "" 'GPE')]"", 'part next', 'policed square', 'rich people', 'christ', 'morning armed', 'cops everywhere', 'going capitol', 'mile entire', 'are', 'police', 'protect family', 'every morning', 'residential part', 'armed cops', 'christ asshole', 'asshole https', 'family exactly', 'country residential', 'entire country', 'exactly going']",protest,0.2,0.009,1,0.6725852272727270,0.2,0,0,volume_spike_viral_content,"'ORG')(103), [](101), 'ORG')](87), 'PERSON')(60), trump(54)",Nothing significant - no contextually relevant news found for general spike,no_correlation,0,0.00369053145002959,0,0,1,1,0.05555555555555560
1293386588794150913,mechirubhat,1293386588794150913,0,,2020-08-12 03:19:27,"New Thread on #BengaluruRiot
Here we go,
This is the scene outside DJ Halli police. You can see how is it now, and how weapons were carried with them.
It is evident that Police Station was prime target.",3700,2200,148,new thread bengalururiot scene outside dj halli police weapons carried evident police station prime target,"[('BengaluruRiot', you, bengalururiot scene, new, bengalururiot, thread, police, ('Halli', weapons carried, scene outside, riot, new thread, outside halli, prime target, dj halli, halli, this, thread bengalururiot, station prime, 'ORG')], halli police, carried evident, 'PERSON'), ('Police Station', police station",0.1287878787878790,"[101, 2047, 11689, 8191, 14129, 9488, 2102, 3496, 2648, 6520, 2534, 2072, 2610, 4255, 3344, 10358, 2610, 2276, 3539, 4539, 102]",2020-08-12,"[""[('BengaluruRiot'"", "" 'PERSON')"", "" ('Halli'"", "" 'PERSON')"", "" ('Police Station'"", "" 'ORG')]"", 'you', 'bengalururiot scene', 'new', 'bengalururiot', 'thread', 'police', 'weapons carried', 'scene outside', 'riot', 'new thread', 'outside halli', 'prime target', 'dj halli', 'halli', 'this', 'thread bengalururiot', 'station prime', 'halli police', 'carried evident', 'police station']",protest,0.1,1.0,0,0.9772012578616350,0.1,0,0,normal_activity,,no_spike,none,0,0.6576992185779500,0,1,0,51,1.0
